year	pid	org_n	ims_org_id
2011	001492798	3	INS00110409
2011	001494353	2	INS00002487
2011	001494353	2	INS00113491
2011	001498595	2	INS00366684
2011	001498595	2	INS00366904
2011	001500497	1	INS00165852
2011	001500586	1	INS00627014
2011	001501313	2	INS00002447
2011	001501313	2	INS00061708
2011	001506561	2	INS00006433
2011	001506561	2	INS00112810
2011	001512999	1	INS00006847
2011	001513913	3	INS00002578
2011	001513913	3	INS00112749
2011	001513913	3	INS00575957
2011	001517609	4	INS00006828
2011	001517609	4	INS00034498
2011	001517609	4	INS00038316
2011	001517609	4	INS00457723
2011	001517903	3	INS00005134
2011	001517903	3	INS00059010
2011	001517903	3	INS00059498
2011	001518221	1	INS00627014
2011	001518992	2	INS00059010
2011	001518992	2	INS00059498
2011	001519096	3	INS00001115
2011	001519096	3	INS00001602
2011	001519096	3	INS00006253
2011	001519274	1	INS00117790
2011	001523929	4	INS00001599
2011	001523929	4	INS00001601
2011	001523929	4	INS00001602
2011	001523929	4	INS00137992
2011	001528003	2	INS00005062
2011	001528003	2	INS00111348
2011	001528200	2	INS00000966
2011	001528200	2	INS00002396
2011	001528694	1	INS00005861
2011	001529655	1	INS00006568
2011	001529780	2	INS00011406
2011	001529780	2	INS00367439
2011	001529833	3	INS00005625
2011	001529833	3	INS00409656
2011	001529833	3	INS00593893
2011	001535830	2	INS00006827
2011	001535830	2	INS00614012
2011	001536490	1	INS00614366
2011	001541954	2	INS00005063
2011	001541954	2	INS00005066
2011	001542085	1	INS00005068
2011	001542610	3	INS00002412
2011	001542610	3	INS00114763
2011	001542610	3	INS00114805
2011	001547036	3	INS00001120
2011	001547036	3	INS00006573
2011	001547036	3	INS00006576
2011	001557730	3	INS00002244
2011	001557730	3	INS00005476
2011	001557730	3	INS00366904
2011	001560163	1	INS00001600
2011	001560600	2	INS00005624
2011	001560600	2	INS00494075
2011	001562560	1	INS00006568
2011	001563110	4	INS00002440
2011	001563110	4	INS00106164
2011	001563110	4	INS00407489
2011	001563110	4	INS00618706
2011	001564369	2	INS00006573
2011	001564369	2	INS00132583
2011	001565105	3	INS00006086
2011	001565105	3	INS00104917
2011	001565105	3	INS00108691
2011	001567333	1	INS00001111
2011	001569122	3	INS00006218
2011	001569122	3	INS00006220
2011	001569122	3	INS00105728
2011	001571971	1	INS00627014
2011	001572880	2	INS00006829
2011	001572880	2	INS00165487
2011	001578140	2	INS00006575
2011	001578140	2	INS00119242
2011	001579263	4	INS00002417
2011	001579263	4	INS00006086
2011	001579263	4	INS00104918
2011	001579263	4	INS00494075
2011	001579970	3	INS00002473
2011	001579970	3	INS00002485
2011	001579970	3	INS00107789
2011	001585467	4	INS00002379
2011	001585467	4	INS00002402
2011	001585467	4	INS00452025
2011	001585467	4	INS00493427
2011	001587784	2	INS00006025
2011	001587784	2	INS00006251
2011	001590396	3	INS00002487
2011	001590396	3	INS00113491
2011	001590396	3	INS00440269
2011	001592274	5	INS00002407
2011	001592274	5	INS00040533
2011	001592274	5	INS00112807
2011	001592274	5	INS00138263
2011	001592274	5	INS00157699
2011	001592407	1	INS00365703
2011	001594330	3	INS00002100
2011	001594330	3	INS00002468
2011	001594330	3	INS00107692
2011	001595427	1	INS00005866
2011	001595679	1	INS00001600
2011	001596999	1	INS00403831
2011	001597539	1	INS00119242
2011	001599005	1	INS00108670
2011	001599355	3	INS00006197
2011	001599355	3	INS00088156
2011	001599355	3	INS00107941
2011	001599598	1	INS00006824
2011	001599604	3	INS00006254
2011	001599604	3	INS00034509
2011	001599604	3	INS00085116
2011	001600760	4	INS00001555
2011	001600760	4	INS00109981
2011	001600760	4	INS00112803
2011	001600760	4	INS00137997
2011	001603654	2	INS00001105
2011	001603654	2	INS00001599
2011	001603888	5	INS00006153
2011	001603888	5	INS00112828
2011	001603888	5	INS00114091
2011	001603888	5	INS00118675
2011	001603888	5	INS00486965
2011	001607484	1	INS00601862
2011	001608777	2	INS00106167
2011	001608777	2	INS00366645
2011	001608848	2	INS00001120
2011	001608848	2	INS00119242
2011	001609371	3	INS00000519
2011	001609371	3	INS00001137
2011	001609371	3	INS00057305
2011	001609620	2	INS00002409
2011	001609620	2	INS00501853
2011	001611594	3	INS00006573
2011	001611594	3	INS00006824
2011	001611594	3	INS00119242
2011	001613338	7	INS00006433
2011	001613338	7	INS00112810
2011	001613338	7	INS00163297
2011	001613338	7	INS00455792
2011	001613338	7	INS00458004
2011	001613338	7	INS00458005
2011	001613338	7	INS00601862
2011	001614540	3	INS00111351
2011	001614540	3	INS00408952
2011	001614540	3	INS00595342
2011	001617865	1	INS00074044
2011	001621053	2	INS00002452
2011	001621053	2	INS00276958
2011	001623684	2	INS00005072
2011	001623684	2	INS00615344
2011	001624752	2	INS00006573
2011	001624752	2	INS00132583
2011	001625240	2	INS00411219
2011	001625240	2	INS00618362
2011	001626612	3	INS00006197
2011	001626612	3	INS00088156
2011	001626612	3	INS00107941
2011	001628949	1	INS00114380
2011	001630473	1	INS00175926
2011	001631345	3	INS00002107
2011	001631345	3	INS00002404
2011	001631345	3	INS00108677
2011	001633760	7	INS00001264
2011	001633760	7	INS00006568
2011	001633760	7	INS00006569
2011	001633760	7	INS00006571
2011	001633760	7	INS00105641
2011	001633760	7	INS00110415
2011	001633760	7	INS00605996
2011	001638159	2	INS00000525
2011	001638159	2	INS00002107
2011	001639263	4	INS00006086
2011	001639263	4	INS00034503
2011	001639263	4	INS00079857
2011	001639263	4	INS00104917
2011	001643570	2	INS00006262
2011	001643570	2	INS00006909
2011	001644129	2	INS00005062
2011	001644129	2	INS00111348
2011	001644307	1	INS00006909
2011	001647917	3	INS00113480
2011	001647917	3	INS00119242
2011	001647917	3	INS00154738
2011	001649170	3	INS00006218
2011	001649170	3	INS00006220
2011	001649170	3	INS00110413
2011	001651105	5	INS00002428
2011	001651105	5	INS00005628
2011	001651105	5	INS00108670
2011	001651105	5	INS00261082
2011	001651105	5	INS00544271
2011	001651698	6	INS00002440
2011	001651698	6	INS00002460
2011	001651698	6	INS00116450
2011	001651698	6	INS00407489
2011	001651698	6	INS00615320
2011	001651698	6	INS00618706
2011	001653253	8	INS00001264
2011	001653253	8	INS00006568
2011	001653253	8	INS00006569
2011	001653253	8	INS00006571
2011	001653253	8	INS00105641
2011	001653253	8	INS00110415
2011	001653253	8	INS00112797
2011	001653253	8	INS00555929
2011	001654009	1	INS00119242
2011	001655697	1	INS00123486
2011	001656489	4	INS00002378
2011	001656489	4	INS00002481
2011	001656489	4	INS00114089
2011	001656489	4	INS00497563
2011	001656700	1	INS00456861
2011	001657190	1	INS00123486
2011	001657593	3	INS00001138
2011	001657593	3	INS00005069
2011	001657593	3	INS00114097
2011	001659079	4	INS00002384
2011	001659079	4	INS00040319
2011	001659079	4	INS00079678
2011	001659079	4	INS00607446
2011	001660113	3	INS00002448
2011	001660113	3	INS00064440
2011	001660113	3	INS00079888
2011	001660436	4	INS00002388
2011	001660436	4	INS00079835
2011	001660436	4	INS00079839
2011	001660436	4	INS00500678
2011	001662299	1	INS00634805
2011	001662468	4	INS00002427
2011	001662468	4	INS00005069
2011	001662468	4	INS00006254
2011	001662468	4	INS00114090
2011	001662566	2	INS00111351
2011	001662566	2	INS00408952
2011	001663803	1	INS00527946
2011	001666190	4	INS00002448
2011	001666190	4	INS00114949
2011	001666190	4	INS00119242
2011	001666190	4	INS00127537
2011	001668130	1	INS00002479
2011	001669558	1	INS00626181
2011	001671627	1	INS00006568
2011	001672428	1	INS00119242
2011	001672830	2	INS00006909
2011	001672830	2	INS00506288
2011	001672900	1	INS00551213
2011	001673588	3	INS00002407
2011	001673588	3	INS00005134
2011	001673588	3	INS00159719
2011	001679429	1	INS00119242
2011	001682120	2	INS00005062
2011	001682120	2	INS00006265
2011	001684240	1	INS00108704
2011	001687369	1	INS00106164
2011	001687968	1	INS00002432
2011	001690551	3	INS00002491
2011	001690551	3	INS00269164
2011	001690551	3	INS00594695
2011	001694579	1	INS00119242
2011	001696143	2	INS00034560
2011	001696143	2	INS00527942
2011	001698344	2	INS00002384
2011	001698344	2	INS00126521
2011	001699557	1	INS00500678
2011	001701735	1	INS00001111
2011	001701922	3	INS00005624
2011	001701922	3	INS00456711
2011	001701922	3	INS00494075
2011	001703284	2	INS00001264
2011	001703284	2	INS00551213
2011	001708137	6	INS00006568
2011	001708137	6	INS00006569
2011	001708137	6	INS00006571
2011	001708137	6	INS00110415
2011	001708137	6	INS00112797
2011	001708137	6	INS00492113
2011	001708271	2	INS00001137
2011	001708271	2	INS00456986
2011	001709170	3	INS00002397
2011	001709170	3	INS00002444
2011	001709170	3	INS00005305
2011	001709911	3	INS00005068
2011	001709911	3	INS00005069
2011	001709911	3	INS00005073
2011	001711320	2	INS00160406
2011	001711320	2	INS00548294
2011	001712621	4	INS00002480
2011	001712621	4	INS00079883
2011	001712621	4	INS00137578
2011	001712621	4	INS00610893
2011	001713360	1	INS00478584
2011	001715599	5	INS00005062
2011	001715599	5	INS00005069
2011	001715599	5	INS00006265
2011	001715599	5	INS00025489
2011	001715599	5	INS00138166
2011	001717118	4	INS00005862
2011	001717118	4	INS00005863
2011	001717118	4	INS00114803
2011	001717118	4	INS00436178
2011	001717280	1	INS00618825
2011	001717323	2	INS00000519
2011	001717323	2	INS00105327
2011	001717940	1	INS00002468
2011	001720276	1	INS00005861
2011	001722495	1	INS00165852
2011	001724417	4	INS00002412
2011	001724417	4	INS00002444
2011	001724417	4	INS00114805
2011	001724417	4	INS00468247
2011	001725049	2	INS00002441
2011	001725049	2	INS00005861
2011	001725405	5	INS00002428
2011	001725405	5	INS00005628
2011	001725405	5	INS00005631
2011	001725405	5	INS00005858
2011	001725405	5	INS00508997
2011	001729075	2	INS00006909
2011	001729075	2	INS00074083
2011	001729084	2	INS00005067
2011	001729084	2	INS00168861
2011	001733096	4	INS00002385
2011	001733096	4	INS00002417
2011	001733096	4	INS00172159
2011	001733096	4	INS00366643
2011	001735582	1	INS00119242
2011	001736211	1	INS00006262
2011	001739438	3	INS00006587
2011	001739438	3	INS00020212
2011	001739438	3	INS00138232
2011	001745079	2	INS00006086
2011	001745079	2	INS00104995
2011	001745471	1	INS00002491
2011	001747028	5	INS00006197
2011	001747028	5	INS00006201
2011	001747028	5	INS00011166
2011	001747028	5	INS00037039
2011	001747028	5	INS00114088
2011	001750210	4	INS00006573
2011	001750210	4	INS00006576
2011	001750210	4	INS00115216
2011	001750210	4	INS00448036
2011	001752091	2	INS00005065
2011	001752091	2	INS00118960
2011	001753482	1	INS00001600
2011	001753910	2	INS00074018
2011	001753910	2	INS00500678
2011	001753965	5	INS00006568
2011	001753965	5	INS00006569
2011	001753965	5	INS00006571
2011	001753965	5	INS00412074
2011	001753965	5	INS00551213
2011	001754130	3	INS00006573
2011	001754130	3	INS00006575
2011	001754130	3	INS00403853
2011	001754757	1	INS00006749
2011	001755315	3	INS00006575
2011	001755315	3	INS00006824
2011	001755315	3	INS00119242
2011	001755638	1	INS00006153
2011	001755790	2	INS00006262
2011	001755790	2	INS00006909
2011	001756798	2	INS00006827
2011	001756798	2	INS00119242
2011	001757463	2	INS00002457
2011	001757463	2	INS00006433
2011	001757768	1	INS00001111
2011	001758040	1	INS00038269
2011	001758738	6	INS00001120
2011	001758738	6	INS00002443
2011	001758738	6	INS00006575
2011	001758738	6	INS00006576
2011	001758738	6	INS00119242
2011	001758738	6	INS00411219
2011	001758980	2	INS00506288
2011	001758980	2	INS00633534
2011	001759987	5	INS00002440
2011	001759987	5	INS00006197
2011	001759987	5	INS00006199
2011	001759987	5	INS00006200
2011	001759987	5	INS00166897
2011	001760271	2	INS00006265
2011	001760271	2	INS00074117
2011	001766426	4	INS00002417
2011	001766426	4	INS00005063
2011	001766426	4	INS00006086
2011	001766426	4	INS00104980
2011	001766435	3	INS00001105
2011	001766435	3	INS00006253
2011	001766435	3	INS00061823
2011	001766589	1	INS00006827
2011	001766604	3	INS00002443
2011	001766604	3	INS00006576
2011	001766604	3	INS00119242
2011	001766640	6	INS00001120
2011	001766640	6	INS00006575
2011	001766640	6	INS00114103
2011	001766640	6	INS00119242
2011	001766640	6	INS00365886
2011	001766640	6	INS00584520
2011	001770616	3	INS00005062
2011	001770616	3	INS00060766
2011	001770616	3	INS00367420
2011	001770788	1	INS00119242
2011	001770984	1	INS00367438
2011	001774348	3	INS00002388
2011	001774348	3	INS00396165
2011	001774348	3	INS00624972
2011	001775309	1	INS00119242
2011	001780247	1	INS00500080
2011	001780292	3	INS00002428
2011	001780292	3	INS00005628
2011	001780292	3	INS00261082
2011	001780621	1	INS00464448
2011	001781932	2	INS00006262
2011	001781932	2	INS00006909
2011	001782920	1	INS00006909
2011	001784282	1	INS00366902
2011	001786213	1	INS00002473
2011	001786699	1	INS00001111
2011	001787195	2	INS00074161
2011	001787195	2	INS00467934
2011	001788675	3	INS00002480
2011	001788675	3	INS00006575
2011	001788675	3	INS00125374
2011	001791438	1	INS00002473
2011	001791895	4	INS00002379
2011	001791895	4	INS00119242
2011	001791895	4	INS00408952
2011	001791895	4	INS00607352
2011	001792159	3	INS00011171
2011	001792159	3	INS00455464
2011	001792159	3	INS00464448
2011	001792800	1	INS00456861
2011	001796416	2	INS00006086
2011	001796416	2	INS00104995
2011	001797950	2	INS00458002
2011	001797950	2	INS00601862
2011	001799614	1	INS00002473
2011	001801543	1	INS00002452
2011	001801839	5	INS00006086
2011	001801839	5	INS00034503
2011	001801839	5	INS00079857
2011	001801839	5	INS00104920
2011	001801839	5	INS00115290
2011	001802872	3	INS00000519
2011	001802872	3	INS00006264
2011	001802872	3	INS00023110
2011	001804302	1	INS00006909
2011	001804821	2	INS00006847
2011	001804821	2	INS00113108
2011	001807082	4	INS00002447
2011	001807082	4	INS00034551
2011	001807082	4	INS00061708
2011	001807082	4	INS00638231
2011	001810918	2	INS00002384
2011	001810918	2	INS00607446
2011	001812082	1	INS00011171
2011	001813132	1	INS00564505
2011	001814873	3	INS00000719
2011	001814873	3	INS00002412
2011	001814873	3	INS00114805
2011	001814971	2	INS00000519
2011	001814971	2	INS00105327
2011	001815333	2	INS00005063
2011	001815333	2	INS00123712
2011	001817294	2	INS00002448
2011	001817294	2	INS00006825
2011	001817418	1	INS00485881
2011	001818522	7	INS00001140
2011	001818522	7	INS00006433
2011	001818522	7	INS00034523
2011	001818522	7	INS00112810
2011	001818522	7	INS00395377
2011	001818522	7	INS00401691
2011	001818522	7	INS00553223
2011	001818700	2	INS00002378
2011	001818700	2	INS00265988
2011	001822070	1	INS00074083
2011	001830053	5	INS00001600
2011	001830053	5	INS00005939
2011	001830053	5	INS00005955
2011	001830053	5	INS00006717
2011	001830053	5	INS00407601
2011	001833912	1	INS00119242
2011	001836754	1	INS00002371
2011	001839433	2	INS00006573
2011	001839433	2	INS00454553
2011	001844291	1	INS00119242
2011	001844578	2	INS00011135
2011	001844578	2	INS00172789
2011	001846760	4	INS00002384
2011	001846760	4	INS00040319
2011	001846760	4	INS00079678
2011	001846760	4	INS00607446
2011	001847041	2	INS00002443
2011	001847041	2	INS00119242
2011	001847239	1	INS00633534
2011	001847640	3	INS00006086
2011	001847640	3	INS00104918
2011	001847640	3	INS00458348
2011	001848307	3	INS00005069
2011	001848307	3	INS00006253
2011	001848307	3	INS00606001
2011	001853245	1	INS00006568
2011	001853998	2	INS00002439
2011	001853998	2	INS00002493
2011	001855179	1	INS00002478
2011	001856096	4	INS00002372
2011	001856096	4	INS00002402
2011	001856096	4	INS00114971
2011	001856096	4	INS00452025
2011	001857520	2	INS00173177
2011	001857520	2	INS00512163
2011	001857988	1	INS00162102
2011	001858018	2	INS00002428
2011	001858018	2	INS00108670
2011	001858537	4	INS00001292
2011	001858537	4	INS00005062
2011	001858537	4	INS00005063
2011	001858537	4	INS00111348
2011	001858760	2	INS00006909
2011	001858760	2	INS00564505
2011	001859580	3	INS00006218
2011	001859580	3	INS00006220
2011	001859580	3	INS00105728
2011	001860179	1	INS00119242
2011	001860197	2	INS00005072
2011	001860197	2	INS00526946
2011	001861873	7	INS00002481
2011	001861873	7	INS00005625
2011	001861873	7	INS00005626
2011	001861873	7	INS00038290
2011	001861873	7	INS00114089
2011	001861873	7	INS00409656
2011	001861873	7	INS00593893
2011	001863831	1	INS00119242
2011	001864365	2	INS00005066
2011	001864365	2	INS00006888
2011	001864525	3	INS00002397
2011	001864525	3	INS00005305
2011	001864525	3	INS00458208
2011	001865863	2	INS00006568
2011	001865863	2	INS00551213
2011	001866744	1	INS00119242
2011	001866815	2	INS00002371
2011	001866815	2	INS00272821
2011	001866913	2	INS00160406
2011	001866913	2	INS00500678
2011	001869192	1	INS00074044
2011	001871341	1	INS00006749
2011	001873210	2	INS00006909
2011	001873210	2	INS00506288
2011	001873758	2	INS00002491
2011	001873758	2	INS00112780
2011	001874245	1	INS00006909
2011	001874399	1	INS00488197
2011	001876061	6	INS00001105
2011	001876061	6	INS00001111
2011	001876061	6	INS00001599
2011	001876061	6	INS00001602
2011	001876061	6	INS00079723
2011	001876061	6	INS00464217
2011	001877579	1	INS00106184
2011	001879967	1	INS00005861
2011	001880921	3	INS00006086
2011	001880921	3	INS00104918
2011	001880921	3	INS00458348
2011	001882078	2	INS00006909
2011	001882078	2	INS00578384
2011	001882470	3	INS00006197
2011	001882470	3	INS00088156
2011	001882470	3	INS00107941
2011	001883469	2	INS00005062
2011	001883469	2	INS00111348
2011	001884054	4	INS00040319
2011	001884054	4	INS00079678
2011	001884054	4	INS00464051
2011	001884054	4	INS00607446
2011	001884303	1	INS00104980
2011	001884662	1	INS00123486
2011	001886308	1	INS00107130
2011	001887931	1	INS00506288
2011	001890033	2	INS00002447
2011	001890033	2	INS00061708
2011	001894346	3	INS00002428
2011	001894346	3	INS00108670
2011	001894346	3	INS00261082
2011	001896556	3	INS00002428
2011	001896556	3	INS00005628
2011	001896556	3	INS00261082
2011	001898102	1	INS00162102
2011	001899585	5	INS00006568
2011	001899585	5	INS00006569
2011	001899585	5	INS00006571
2011	001899585	5	INS00110415
2011	001899585	5	INS00112797
2011	001901370	1	INS00119242
2011	001902911	3	INS00002448
2011	001902911	3	INS00119242
2011	001902911	3	INS00127537
2011	001903660	1	INS00006086
2011	001903740	3	INS00005062
2011	001903740	3	INS00006265
2011	001903740	3	INS00074018
2011	001905243	6	INS00002097
2011	001905243	6	INS00002098
2011	001905243	6	INS00005070
2011	001905243	6	INS00006909
2011	001905243	6	INS00114072
2011	001905243	6	INS00633500
2011	001906803	3	INS00006575
2011	001906803	3	INS00365886
2011	001906803	3	INS00584520
2011	001907041	2	INS00002402
2011	001907041	2	INS00452025
2011	001907355	2	INS00001111
2011	001907355	2	INS00366681
2011	001907408	1	INS00006251
2011	001910145	2	INS00002443
2011	001910145	2	INS00119242
2011	001911231	2	INS00005062
2011	001911231	2	INS00615600
2011	001911634	1	INS00104611
2011	001911821	3	INS00006202
2011	001911821	3	INS00139119
2011	001911821	3	INS00582392
2011	001911939	2	INS00079795
2011	001911939	2	INS00123486
2011	001912041	3	INS00000760
2011	001912041	3	INS00000761
2011	001912041	3	INS00006909
2011	001915956	1	INS00006251
2011	001921621	2	INS00002443
2011	001921621	2	INS00119242
2011	001927320	2	INS00005628
2011	001927320	2	INS00087990
2011	001927358	3	INS00005859
2011	001927358	3	INS00007400
2011	001927358	3	INS00119242
2011	001937185	1	INS00006747
2011	001940304	3	INS00006086
2011	001940304	3	INS00104918
2011	001940304	3	INS00458348
2011	001943629	1	INS00607446
2011	001944297	2	INS00001555
2011	001944297	2	INS00002479
2011	001947225	3	INS00002448
2011	001947225	3	INS00006827
2011	001947225	3	INS00127537
2011	001947904	1	INS00002473
2011	001950285	3	INS00006086
2011	001950285	3	INS00104918
2011	001950285	3	INS00115290
2011	001952000	2	INS00006433
2011	001952000	2	INS00112810
2011	001952038	2	INS00006433
2011	001952038	2	INS00112810
2011	001952314	3	INS00149736
2011	001952314	3	INS00458002
2011	001952314	3	INS00601862
2011	001953877	4	INS00002440
2011	001953877	4	INS00002454
2011	001953877	4	INS00407489
2011	001953877	4	INS00618706
2011	001954874	1	INS00367420
2011	001955076	2	INS00002452
2011	001955076	2	INS00276958
2011	001957830	4	INS00005624
2011	001957830	4	INS00034473
2011	001957830	4	INS00456711
2011	001957830	4	INS00494075
2011	001963720	2	INS00006829
2011	001963720	2	INS00165487
2011	001965519	1	INS00006906
2011	001965555	2	INS00011171
2011	001965555	2	INS00464448
2011	001968673	1	INS00478767
2011	001970887	2	INS00006825
2011	001970887	2	INS00367438
2011	001971356	3	INS00002440
2011	001971356	3	INS00407489
2011	001971356	3	INS00618706
2011	001972291	3	INS00002440
2011	001972291	3	INS00407489
2011	001972291	3	INS00584418
2011	001972317	2	INS00006433
2011	001972317	2	INS00112810
2011	007049442	2	INS00005062
2011	007049442	2	INS00006265
2011	007213727	1	INS00002439
2011	007219604	3	INS00002439
2011	007219604	3	INS00002493
2011	007219604	3	INS00168141
2011	007252547	1	INS00005136
2011	007255736	1	INS00074055
2011	007320075	4	INS00006568
2011	007320075	4	INS00006569
2011	007320075	4	INS00006571
2011	007320075	4	INS00112797
2011	007390300	1	INS00011169
2011	100755681	2	INS00005063
2011	100755681	2	INS00005066
2011	100774130	2	INS00006251
2011	100774130	2	INS00111348
2011	100814835	2	INS00002440
2011	100814835	2	INS00110940
2011	100819484	1	INS00123486
2011	100819733	1	INS00005062
2011	100849429	2	INS00006746
2011	100849429	2	INS00365703
2011	100860829	1	INS00467870
2011	100866448	1	INS00485881
2011	100906427	4	INS00002475
2011	100906427	4	INS00006573
2011	100906427	4	INS00408952
2011	100906427	4	INS00465263
2011	100910958	5	INS00002372
2011	100910958	5	INS00002416
2011	100910958	5	INS00006202
2011	100910958	5	INS00114100
2011	100910958	5	INS00114971
2011	100922636	1	INS00106164
2011	100936186	2	INS00172159
2011	100936186	2	INS00492927
2011	100938350	1	INS00005628
2011	100948276	2	INS00005062
2011	100948276	2	INS00111348
2011	100958880	3	INS00005123
2011	100958880	3	INS00006266
2011	100958880	3	INS00006909
2011	100963559	2	INS00002439
2011	100963559	2	INS00108668
2011	100967600	2	INS00002417
2011	100967600	2	INS00104996
2011	100971390	1	INS00002377
2011	100999990	2	INS00011171
2011	100999990	2	INS00464448
2011	101002853	1	INS00011171
2011	101007994	3	INS00002452
2011	101007994	3	INS00005984
2011	101007994	3	INS00006747
2011	101023488	3	INS00001555
2011	101023488	3	INS00001556
2011	101023488	3	INS00386249
2011	101036860	1	INS00002432
2011	101040110	2	INS00005065
2011	101040110	2	INS00118960
2011	101044460	1	INS00005064
2011	101055418	1	INS00119242
2011	101055820	1	INS00119242
2011	101058518	1	INS00001600
2011	101081534	1	INS00074117
2011	101089739	1	INS00366904
2011	101106016	1	INS00174384
2011	101117477	1	INS00002371
2011	101122216	1	INS00468247
2011	101139840	1	INS00005984
2011	101161072	1	INS00001111
2011	101167497	1	INS00003716
2011	101195080	1	INS00044927
2011	101198232	1	INS00119242
2011	101203655	3	INS00001600
2011	101203655	3	INS00005063
2011	101203655	3	INS00005066
2011	101205355	1	INS00485881
2011	101215790	4	INS00000725
2011	101215790	4	INS00006197
2011	101215790	4	INS00088156
2011	101215790	4	INS00170425
2011	101219243	1	INS00493427
2011	101220763	2	INS00172159
2011	101220763	2	INS00492939
2011	101235962	1	INS00564505
2011	101249144	1	INS00006750
2011	101254636	1	INS00640681
2011	101257880	2	INS00006262
2011	101257880	2	INS00006909
2011	101291030	2	INS00005062
2011	101291030	2	INS00074018
2011	101308236	3	INS00006086
2011	101308236	3	INS00006497
2011	101308236	3	INS00104920
2011	101313648	1	INS00119242
2011	101314547	1	INS00006253
2011	101317825	2	INS00002439
2011	101317825	2	INS00002493
2011	101321686	2	INS00002460
2011	101321686	2	INS00116450
2011	101338164	1	INS00539755
2011	101346255	2	INS00005063
2011	101346255	2	INS00005066
2011	101352889	3	INS00005134
2011	101352889	3	INS00029674
2011	101352889	3	INS00637766
2011	101358200	2	INS00002439
2011	101358200	2	INS00002493
2011	101359647	3	INS00002444
2011	101359647	3	INS00014915
2011	101359647	3	INS00074159
2011	101365359	1	INS00119242
2011	101375417	1	INS00119242
2011	101375749	3	INS00002457
2011	101375749	3	INS00366667
2011	101375749	3	INS00635517
2011	101376512	1	INS00119242
2011	101379588	1	INS00006749
2011	101389388	1	INS00492940
2011	101394708	3	INS00005624
2011	101394708	3	INS00494075
2011	101394708	3	INS00499430
2011	101394726	3	INS00006086
2011	101394726	3	INS00104920
2011	101394726	3	INS00115290
2011	101396041	2	INS00006018
2011	101396041	2	INS00633447
2011	101413367	1	INS00119242
2011	101429939	2	INS00002390
2011	101429939	2	INS00119242
2011	101434536	1	INS00074159
2011	101450834	1	INS00398313
2011	101461248	2	INS00002448
2011	101461248	2	INS00127537
2011	101462906	1	INS00002448
2011	101487084	2	INS00006025
2011	101487084	2	INS00006251
2011	101507122	1	INS00006574
2011	101514459	5	INS00002443
2011	101514459	5	INS00006573
2011	101514459	5	INS00006575
2011	101514459	5	INS00584696
2011	101514459	5	INS00593757
2011	101516515	2	INS00005859
2011	101516515	2	INS00456350
2011	101520661	3	INS00002382
2011	101520661	3	INS00119242
2011	101520661	3	INS00454516
2011	101528795	4	INS00006568
2011	101528795	4	INS00006569
2011	101528795	4	INS00006571
2011	101528795	4	INS00112797
2011	101530775	1	INS00366083
2011	101540950	5	INS00001119
2011	101540950	5	INS00006405
2011	101540950	5	INS00006406
2011	101540950	5	INS00006433
2011	101540950	5	INS00112810
2011	101576120	3	INS00002427
2011	101576120	3	INS00006909
2011	101576120	3	INS00114090
2011	101580928	1	INS00367438
2011	101622071	2	INS00006909
2011	101622071	2	INS00627014
2011	101624773	3	INS00002440
2011	101624773	3	INS00407489
2011	101624773	3	INS00618706
2011	101628370	1	INS00002371
2011	101639883	2	INS00005134
2011	101639883	2	INS00009765
2011	101656392	2	INS00005062
2011	101656392	2	INS00111348
2011	101664287	2	INS00005062
2011	101664287	2	INS00111348
2011	101670005	1	INS00006825
2011	101692853	1	INS00001264
2011	101694947	4	INS00002487
2011	101694947	4	INS00046463
2011	101694947	4	INS00079790
2011	101694947	4	INS00556110
2011	101695130	2	INS00006433
2011	101695130	2	INS00112810
2011	101696370	2	INS00005859
2011	101696370	2	INS00007400
2011	101697063	1	INS00494075
2011	101700848	3	INS00040319
2011	101700848	3	INS00079678
2011	101700848	3	INS00607446
2011	101703222	2	INS00001264
2011	101703222	2	INS00107301
2011	101708149	2	INS00005062
2011	101708149	2	INS00111348
2011	101710915	3	INS00006218
2011	101710915	3	INS00006220
2011	101710915	3	INS00105728
2011	101727190	3	INS00006218
2011	101727190	3	INS00006220
2011	101727190	3	INS00105728
2011	101727270	1	INS00011167
2011	101728508	1	INS00398313
2011	101729247	1	INS00006909
2011	101734078	1	INS00119242
2011	101734130	2	INS00006753
2011	101734130	2	INS00119242
2011	101736949	2	INS00005859
2011	101736949	2	INS00007400
2011	101738101	1	INS00119242
2011	101745302	1	INS00529591
2011	101747719	1	INS00561433
2011	101755425	1	INS00613307
2011	101758937	1	INS00367435
2011	101763285	3	INS00002440
2011	101763285	3	INS00407489
2011	101763285	3	INS00618706
2011	101765109	1	INS00001555
2011	101766877	1	INS00006909
2011	101785961	1	INS00006909
2011	101814034	2	INS00001115
2011	101814034	2	INS00640681
2011	101832130	1	INS00173177
2011	101840348	2	INS00002459
2011	101840348	2	INS00171618
2011	101852429	2	INS00500678
2011	101852429	2	INS00529591
2011	101858610	1	INS00104980
2011	101859706	4	INS00006568
2011	101859706	4	INS00006569
2011	101859706	4	INS00006571
2011	101859706	4	INS00112797
2011	101860654	1	INS00006568
2011	101861034	2	INS00005062
2011	101861034	2	INS00111348
2011	101865955	1	INS00007413
2011	101875165	3	INS00005624
2011	101875165	3	INS00494075
2011	101875165	3	INS00544271
