year	pid	org_n	ims_org_id
2010	101462906	2	INS00262364
2010	101483174	4	INS00005134
2010	101483174	4	INS00059010
2010	101483174	4	INS00059498
2010	101483174	4	INS00601862
2010	101505164	1	INS00114380
2010	101514459	6	INS00006573
2010	101514459	6	INS00006575
2010	101514459	6	INS00101329
2010	101514459	6	INS00118694
2010	101514459	6	INS00118972
2010	101514459	6	INS00597788
2010	101516515	2	INS00005859
2010	101516515	2	INS00456350
2010	101520661	3	INS00002382
2010	101520661	3	INS00113476
2010	101520661	3	INS00119242
2010	101528795	4	INS00006568
2010	101528795	4	INS00006569
2010	101528795	4	INS00006571
2010	101528795	4	INS00112797
2010	101530775	4	INS00005567
2010	101530775	4	INS00079869
2010	101530775	4	INS00366083
2010	101530775	4	INS00367438
2010	101540950	2	INS00006433
2010	101540950	2	INS00112810
2010	101576120	1	INS00006909
2010	101580928	1	INS00367438
2010	101622071	1	INS00006909
2010	101624773	1	INS00002440
2010	101628370	1	INS00002371
2010	101639883	2	INS00005134
2010	101639883	2	INS00009765
2010	101645808	1	INS00005984
2010	101656392	2	INS00005062
2010	101656392	2	INS00111348
2010	101663904	1	INS00005062
2010	101664287	2	INS00005062
2010	101664287	2	INS00111348
2010	101670005	1	INS00006825
2010	101692853	5	INS00001264
2010	101692853	5	INS00006568
2010	101692853	5	INS00006569
2010	101692853	5	INS00006571
2010	101692853	5	INS00492035
2010	101694947	4	INS00002487
2010	101694947	4	INS00046463
2010	101694947	4	INS00079790
2010	101694947	4	INS00556110
2010	101695130	2	INS00006433
2010	101695130	2	INS00112810
2010	101697063	2	INS00366648
2010	101697063	2	INS00494075
2010	101698688	2	INS00001600
2010	101698688	2	INS00539755
2010	101703222	5	INS00006568
2010	101703222	5	INS00006569
2010	101703222	5	INS00006571
2010	101703222	5	INS00492035
2010	101703222	5	INS00565045
2010	101708149	2	INS00005062
2010	101708149	2	INS00111348
2010	101710915	3	INS00006218
2010	101710915	3	INS00006220
2010	101710915	3	INS00105728
2010	101713686	1	INS00119242
2010	101727190	1	INS00105728
2010	101727270	1	INS00011167
2010	101728508	1	INS00398313
2010	101729247	1	INS00006909
2010	101734078	1	INS00119242
2010	101734130	2	INS00006753
2010	101734130	2	INS00119242
2010	101736949	2	INS00005859
2010	101736949	2	INS00007400
2010	101738101	1	INS00119242
2010	101745302	3	INS00006252
2010	101745302	3	INS00114380
2010	101745302	3	INS00529591
2010	101747719	1	INS00561433
2010	101758937	2	INS00002415
2010	101758937	2	INS00367435
2010	101763285	1	INS00002440
2010	101765109	1	INS00001555
2010	101766877	1	INS00006909
2010	101769064	4	INS00002384
2010	101769064	4	INS00022804
2010	101769064	4	INS00089723
2010	101769064	4	INS00126521
2010	101785961	1	INS00006909
2010	101832130	1	INS00173177
2010	101840348	2	INS00002459
2010	101840348	2	INS00171618
2010	101852429	3	INS00006252
2010	101852429	3	INS00500678
2010	101852429	3	INS00529591
2010	101858610	1	INS00104980
2010	101859706	4	INS00006568
2010	101859706	4	INS00006569
2010	101859706	4	INS00006571
2010	101859706	4	INS00112797
2010	101860654	1	INS00006568
2010	101861034	2	INS00005062
2010	101861034	2	INS00111348
2010	101865955	1	INS00007413
2010	101875165	3	INS00005624
2010	101875165	3	INS00494075
2010	101875165	3	INS00544271
2010	101902914	1	INS00006909
2010	101920654	1	INS00011171
2010	101927619	2	INS00002415
2010	101927619	2	INS00367435
2010	101931809	2	INS00002460
2010	101931809	2	INS00116450
2010	101931818	3	INS00006086
2010	101931818	3	INS00104917
2010	101931818	3	INS00104920
2010	101938013	2	INS00005134
2010	101938013	2	INS00138985
2010	101954607	1	INS00001611
2010	101961076	2	INS00001105
2010	101961076	2	INS00061823
2010	101974430	1	INS00002460
2010	101974637	1	INS00005628
2010	101975240	4	INS00005062
2010	101975240	4	INS00074018
2010	101975240	4	INS00103662
2010	101975240	4	INS00111348
2010	101976266	1	INS00119087
2010	101981328	1	INS00001600
2010	101984660	2	INS00119242
2010	101984660	2	INS00604884
2010	101985621	1	INS00409132
2010	102001583	2	INS00002388
2010	102001583	2	INS00006909
2010	102002590	3	INS00001184
2010	102002590	3	INS00011167
2010	102002590	3	INS00011171
2010	102004413	1	INS00006909
2010	102004496	2	INS00011123
2010	102004496	2	INS00500678
2010	102019757	1	INS00276901
2010	102023366	1	INS00506288
2010	102030048	1	INS00119242
2010	102030217	1	INS00119242
2010	102042488	1	INS00011152
2010	102047081	1	INS00119242
2010	102063620	3	INS00002433
2010	102063620	3	INS00114091
2010	102063620	3	INS00520539
2010	102065590	1	INS00119242
2010	102068134	1	INS00001600
2010	102072576	1	INS00119242
2010	102074454	2	INS00005624
2010	102074454	2	INS00494075
2010	102075308	2	INS00107941
2010	102075308	2	INS00486730
2010	102076806	1	INS00002385
2010	102079497	2	INS00002457
2010	102079497	2	INS00366667
2010	102079568	2	INS00006909
2010	102079568	2	INS00011166
2010	102079577	5	INS00002439
2010	102079577	5	INS00002486
2010	102079577	5	INS00002493
2010	102079577	5	INS00108668
2010	102079577	5	INS00165852
2010	102089949	1	INS00119242
2010	102095070	4	INS00001166
2010	102095070	4	INS00004959
2010	102095070	4	INS00017642
2010	102095070	4	INS00051184
2010	102096970	1	INS00006568
2010	102098240	2	INS00006749
2010	102098240	2	INS00006909
2010	102100269	1	INS00119242
2010	102100349	2	INS00001819
2010	102100349	2	INS00108534
2010	102110078	1	INS00006909
2010	102112330	1	INS00005625
2010	102116026	4	INS00006568
2010	102116026	4	INS00006569
2010	102116026	4	INS00006571
2010	102116026	4	INS00110415
2010	102124547	1	INS00119242
2010	102124841	1	INS00006909
2010	102125633	1	INS00006423
2010	102125740	2	INS00006086
2010	102125740	2	INS00041565
2010	102134928	4	INS00006575
2010	102134928	4	INS00119242
2010	102134928	4	INS00365886
2010	102134928	4	INS00584520
2010	102144209	2	INS00002439
2010	102144209	2	INS00108668
2010	102146802	1	INS00006568
2010	102147167	2	INS00410464
2010	102147167	2	INS00593794
2010	102148360	1	INS00119242
2010	102150180	1	INS00119242
2010	102153629	1	INS00005063
2010	102154582	1	INS00000610
2010	102161326	2	INS00006202
2010	102161326	2	INS00114100
2010	102163554	1	INS00104980
2010	102164936	2	INS00005625
2010	102164936	2	INS00494075
2010	102167141	4	INS00006218
2010	102167141	4	INS00006749
2010	102167141	4	INS00010210
2010	102167141	4	INS00074117
2010	102167268	1	INS00494075
2010	102171485	1	INS00137578
2010	102174173	1	INS00114380
2010	102174727	1	INS00119242
2010	102175985	1	INS00119242
2010	102176015	1	INS00539755
2010	102176516	1	INS00367435
2010	102177531	1	INS00006909
2010	102178379	1	INS00005865
2010	102178790	3	INS00005062
2010	102178790	3	INS00074117
2010	102178790	3	INS00111348
2010	102179124	2	INS00004977
2010	102179124	2	INS00119242
2010	102180223	5	INS00002180
2010	102180223	5	INS00110396
2010	102180223	5	INS00116137
2010	102180223	5	INS00367291
2010	102180223	5	INS00405022
2010	102185319	2	INS00002460
2010	102185319	2	INS00116450
2010	102185570	2	INS00005062
2010	102185570	2	INS00111348
2010	102188375	2	INS00001111
2010	102188375	2	INS00492063
2010	102191272	1	INS00002443
2010	102191719	1	INS00539755
2010	102192921	5	INS00006568
2010	102192921	5	INS00006569
2010	102192921	5	INS00006571
2010	102192921	5	INS00022894
2010	102192921	5	INS00112797
2010	102195253	3	INS00005071
2010	102195253	3	INS00010210
2010	102195253	3	INS00498199
2010	102195638	2	INS00005062
2010	102195638	2	INS00111348
2010	102197285	4	INS00002493
2010	102197285	4	INS00005062
2010	102197285	4	INS00073420
2010	102197285	4	INS00111348
2010	102197516	2	INS00006568
2010	102197516	2	INS00112797
2010	102197534	1	INS00004876
2010	102199190	2	INS00022804
2010	102199190	2	INS00050301
2010	102202106	1	INS00485881
2010	102202714	2	INS00005063
2010	102202714	2	INS00539755
2010	102208244	1	INS00001600
2010	102209377	2	INS00001105
2010	102209377	2	INS00061823
2010	102211885	5	INS00006568
2010	102211885	5	INS00006569
2010	102211885	5	INS00006571
2010	102211885	5	INS00045957
2010	102211885	5	INS00124796
2010	102215893	3	INS00005062
2010	102215893	3	INS00074018
2010	102215893	3	INS00111348
2010	102217898	3	INS00005134
2010	102217898	3	INS00059010
2010	102217898	3	INS00059498
2010	102218877	2	INS00001264
2010	102218877	2	INS00110664
2010	102221012	1	INS00005068
2010	102222065	2	INS00106184
2010	102222065	2	INS00468280
2010	102224462	3	INS00005062
2010	102224462	3	INS00111348
2010	102224462	3	INS00114380
2010	102226609	1	INS00119242
2010	102232740	3	INS00005624
2010	102232740	3	INS00456711
2010	102232740	3	INS00494075
2010	102238501	1	INS00003438
2010	102243252	1	INS00002430
2010	102243575	1	INS00006909
2010	102254630	1	INS00005866
2010	102257801	1	INS00494075
2010	102264127	1	INS00011171
2010	102270115	2	INS00173177
2010	102270115	2	INS00512163
2010	102271177	1	INS00002416
2010	102273743	1	INS00458243
2010	102275560	2	INS00002115
2010	102275560	2	INS00011171
2010	102275668	2	INS00006086
2010	102275668	2	INS00458348
2010	102276861	1	INS00455934
2010	102280514	1	INS00011171
2010	102291222	5	INS00006400
2010	102291222	5	INS00011270
2010	102291222	5	INS00110402
2010	102291222	5	INS00544733
2010	102291222	5	INS00604884
2010	102294510	2	INS00119242
2010	102294510	2	INS00485881
2010	102294986	1	INS00001998
2010	102297610	1	INS00119242
2010	102299060	1	INS00119242
2010	102300626	2	INS00001600
2010	102300626	2	INS00006508
2010	102301580	1	INS00119242
2010	102304429	1	INS00119086
2010	102306835	1	INS00575957
2010	102310195	1	INS00493427
2010	102316134	2	INS00005611
2010	102316134	2	INS00569488
2010	102317777	2	INS00601860
2010	102317777	2	INS00601862
2010	102318460	3	INS00457997
2010	102318460	3	INS00457998
2010	102318460	3	INS00601862
2010	102319600	1	INS00001600
2010	102322561	1	INS00494075
2010	102322650	2	INS00006581
2010	102322650	2	INS00103553
2010	102322768	1	INS00006825
2010	102323504	4	INS00005624
2010	102323504	4	INS00006025
2010	102323504	4	INS00006251
2010	102323504	4	INS00494075
2010	102323999	3	INS00408919
2010	102323999	3	INS00572104
2010	102323999	3	INS00572107
2010	102324299	2	INS00000519
2010	102324299	2	INS00119135
2010	102324440	2	INS00005624
2010	102324440	2	INS00494075
2010	102325895	2	INS00002452
2010	102325895	2	INS00455934
2010	102327030	2	INS00005134
2010	102327030	2	INS00275995
2010	102327343	1	INS00485881
2010	102328037	1	INS00001600
2010	102330859	3	INS00000611
2010	102330859	3	INS00011171
2010	102330859	3	INS00545089
2010	102331177	1	INS00114380
2010	102331570	3	INS00000760
2010	102331570	3	INS00000761
2010	102331570	3	INS00566663
2010	102332011	1	INS00005476
2010	102332639	2	INS00006746
2010	102332639	2	INS00458208
2010	102332826	1	INS00001600
2010	102333091	1	INS00011171
2010	102337798	2	INS00002415
2010	102337798	2	INS00367435
2010	102337911	1	INS00493427
2010	102338848	2	INS00006825
2010	102338848	2	INS00512163
2010	102339522	3	INS00006798
2010	102339522	3	INS00106184
2010	102339522	3	INS00398362
2010	102341398	2	INS00006825
2010	102341398	2	INS00165852
2010	102341950	2	INS00005624
2010	102341950	2	INS00494075
2010	102366252	2	INS00002382
2010	102366252	2	INS00454516
2010	102366430	1	INS00106184
2010	102370291	3	INS00000971
2010	102370291	3	INS00001693
2010	102370291	3	INS00113151
2010	102371430	1	INS00001555
2010	102372779	2	INS00006086
2010	102372779	2	INS00458348
2010	102377120	1	INS00011171
2010	102377327	1	INS00119242
2010	102384608	4	INS00006568
2010	102384608	4	INS00006569
2010	102384608	4	INS00006571
2010	102384608	4	INS00455440
2010	102386747	5	INS00006568
2010	102386747	5	INS00006569
2010	102386747	5	INS00006571
2010	102386747	5	INS00114380
2010	102386747	5	INS00455440
2010	102389195	1	INS00001600
2010	102398176	1	INS00005136
2010	102398917	1	INS00005136
2010	102400013	2	INS00006262
2010	102400013	2	INS00520390
2010	102401360	1	INS00006825
2010	102402072	3	INS00005062
2010	102402072	3	INS00074117
2010	102402072	3	INS00111348
2010	102407364	1	INS00160406
2010	102407542	1	INS00119242
2010	102413503	1	INS00114380
2010	102416597	2	INS00005984
2010	102416597	2	INS00114101
2010	102417960	1	INS00001600
2010	102421864	1	INS00114380
2010	102426495	1	INS00106163
2010	102428248	3	INS00001600
2010	102428248	3	INS00006251
2010	102428248	3	INS00114380
2010	102431136	2	INS00005062
2010	102431136	2	INS00111348
2010	102433337	2	INS00002378
2010	102433337	2	INS00089839
2010	102436446	2	INS00006211
2010	102436446	2	INS00006213
2010	102439232	1	INS00006568
2010	102444798	2	INS00000519
2010	102444798	2	INS00105327
2010	102456636	1	INS00119242
2010	102457221	2	INS00005062
2010	102457221	2	INS00111348
2010	102457268	2	INS00005624
2010	102457268	2	INS00494075
2010	102457277	1	INS00011166
2010	102458004	2	INS00119242
2010	102458004	2	INS00409132
2010	102462052	1	INS00004996
2010	102462384	2	INS00011183
2010	102462384	2	INS00584300
2010	102463200	2	INS00002390
2010	102463200	2	INS00119242
2010	102470260	3	INS00006025
2010	102470260	3	INS00006251
2010	102470260	3	INS00114380
2010	102470896	2	INS00005624
2010	102470896	2	INS00494075
2010	102473190	1	INS00539755
2010	102473280	1	INS00002402
2010	102473842	2	INS00004379
2010	102473842	2	INS00365805
2010	102477387	4	INS00006568
2010	102477387	4	INS00006569
2010	102477387	4	INS00006571
2010	102477387	4	INS00455440
2010	102481503	6	INS00005624
2010	102481503	6	INS00005628
2010	102481503	6	INS00005631
2010	102481503	6	INS00494075
2010	102481503	6	INS00544271
2010	102481503	6	INS00562823
2010	102481728	2	INS00005624
2010	102481728	2	INS00494075
2010	102485389	2	INS00005624
2010	102485389	2	INS00494075
2010	102485440	3	INS00006086
2010	102485440	3	INS00171043
2010	102485440	3	INS00458348
2010	102485638	1	INS00544271
2010	102486635	2	INS00005624
2010	102486635	2	INS00494075
2010	102486930	1	INS00005065
2010	102487857	1	INS00119242
2010	102492928	3	INS00005624
2010	102492928	3	INS00486635
2010	102492928	3	INS00494075
2010	102493513	3	INS00006574
2010	102493513	3	INS00353753
2010	102493513	3	INS00584351
2010	102494403	3	INS00005062
2010	102494403	3	INS00103874
2010	102494403	3	INS00111348
2010	102495429	2	INS00002452
2010	102495429	2	INS00110575
2010	102495714	1	INS00006849
2010	102497755	1	INS00119242
2010	102499633	3	INS00002371
2010	102499633	3	INS00005062
2010	102499633	3	INS00111348
2010	102508142	3	INS00000599
2010	102508142	3	INS00005624
2010	102508142	3	INS00494075
2010	102508821	1	INS00002440
2010	102511237	1	INS00119242
2010	102513492	1	INS00002371
2010	102513868	3	INS00005364
2010	102513868	3	INS00006127
2010	102513868	3	INS00270357
2010	102516458	1	INS00005063
2010	102518819	1	INS00367448
2010	102523757	2	INS00005479
2010	102523757	2	INS00251568
2010	102524790	2	INS00001604
2010	102524790	2	INS00458203
2010	102525297	1	INS00006568
2010	102526392	3	INS00002578
2010	102526392	3	INS00005860
2010	102526392	3	INS00112749
2010	102526820	1	INS00005134
2010	102533548	1	INS00006568
2010	102533557	2	INS00005624
2010	102533557	2	INS00494075
2010	102534886	1	INS00405172
2010	102537190	1	INS00001681
2010	102540293	2	INS00005624
2010	102540293	2	INS00494075
2010	102541844	2	INS00006702
2010	102541844	2	INS00122607
2010	102550674	1	INS00006909
2010	102553685	2	INS00002416
2010	102553685	2	INS00002452
2010	102580074	3	INS00011169
2010	102580074	3	INS00079834
2010	102580074	3	INS00529591
2010	102595729	1	INS00005065
